class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
A,0.5308032035827637,0.5811627507209778,0.41399019956588745,0.5011489987373352,0.35540688037872314,0.36922329664230347,0.3455173969268799,0.2635343372821808,0.3542504906654358,0.1790803223848343,0.43713387846946716,0.2688208818435669,0.40587490797042847,0.21799370646476746,0.39607352018356323,0.31936028599739075,0.3984611928462982,0.4019526243209839,0.5164436101913452,0.27980852127075195,0.47243598103523254,0.2482132911682129,0.46382346749305725,0.36122211813926697,0.471820205450058,0.4475005567073822,0.5926409959793091,0.30420994758605957,0.5377161502838135,0.2932094633579254,0.5284098386764526,0.40027645230293274,0.5340369343757629,0.4769814610481262,0.6649999618530273,0.33857738971710205,0.6057409048080444,0.3204992115497589,0.5884473919868469,0.4008847177028656,0.5941259264945984,0.45536327362060547
A,0.5036643743515015,0.6166728138923645,0.3775118887424469,0.536616861820221,0.31785210967063904,0.40811124444007874,0.30645012855529785,0.29659491777420044,0.31666964292526245,0.2101580649614334,0.4065191447734833,0.3001185655593872,0.36350515484809875,0.24617943167686462,0.3575039207935333,0.3428918123245239,0.3596601188182831,0.4184672236442566,0.48929303884506226,0.30119621753692627,0.43240582942962646,0.2815341353416443,0.42693692445755005,0.3871033787727356,0.43054771423339844,0.4706186056137085,0.5658169984817505,0.3187968134880066,0.4939878284931183,0.32934337854385376,0.48976778984069824,0.4299367070198059,0.49461913108825684,0.5084902048110962,0.6354045867919922,0.3499538004398346,0.5617150068283081,0.3593493700027466,0.5465412139892578,0.4405632019042969,0.551058292388916,0.4982626140117645
A,0.2678075134754181,0.6706790924072266,0.18736037611961365,0.6102149486541748,0.14113980531692505,0.5031031966209412,0.13363796472549438,0.422245591878891,0.13898909091949463,0.35856693983078003,0.19330774247646332,0.44410279393196106,0.20523102581501007,0.3804134130477905,0.21410904824733734,0.4419887065887451,0.21003739535808563,0.5053192973136902,0.2571600079536438,0.45669519901275635,0.26692426204681396,0.3959081172943115,0.26983335614204407,0.47529298067092896,0.258746474981308,0.547574520111084,0.31637001037597656,0.4771977961063385,0.321127712726593,0.4365765452384949,0.3161013126373291,0.5198830366134644,0.29891952872276306,0.5863361954689026,0.3687060475349426,0.5040982365608215,0.369880735874176,0.46158695220947266,0.3622123599052429,0.5172693133354187,0.34950748085975647,0.5657080411911011
A,0.2890907824039459,0.7517790198326111,0.16796183586120605,0.654705286026001,0.10000669956207275,0.4994848072528839,0.09510749578475952,0.37124431133270264,0.12244942784309387,0.26761001348495483,0.21696345508098602,0.37814241647720337,0.18208248913288116,0.3061836361885071,0.16810576617717743,0.4145161211490631,0.16618448495864868,0.5079909563064575,0.3014179468154907,0.39658841490745544,0.25423991680145264,0.3424416780471802,0.23803018033504486,0.4766515791416168,0.23280707001686096,0.5816081762313843,0.38106828927993774,0.43143075704574585,0.3224688172340393,0.3973870277404785,0.3024071753025055,0.5289551615715027,0.29472488164901733,0.6246271729469299,0.4578455090522766,0.4804125726222992,0.3936866223812103,0.4555529057979584,0.3653656542301178,0.5474972724914551,0.3563346564769745,0.6128048896789551
A,0.2851601243019104,0.7628031969070435,0.16119658946990967,0.6677225232124329,0.0944528728723526,0.5121002793312073,0.09064443409442902,0.38393232226371765,0.11356736719608307,0.2790718078613281,0.20708800852298737,0.39108896255493164,0.17438429594039917,0.3183819353580475,0.1613171398639679,0.42897212505340576,0.15906205773353577,0.5215135216712952,0.2917826771736145,0.4075862765312195,0.243857279419899,0.35470667481422424,0.22922557592391968,0.4878895878791809,0.22757120430469513,0.5893818736076355,0.3720439374446869,0.44108325242996216,0.3138412535190582,0.4079000651836395,0.29682883620262146,0.5416226387023926,0.29264384508132935,0.6354244947433472,0.4502706825733185,0.48960602283477783,0.38829609751701355,0.46693241596221924,0.36108431220054626,0.5606430172920227,0.35280415415763855,0.6239750981330872
A,0.28031015396118164,0.770426869392395,0.15231390297412872,0.6782156229019165,0.08102093636989594,0.5240828394889832,0.07763016223907471,0.399068146944046,0.10779407620429993,0.29749947786331177,0.19658255577087402,0.4001587927341461,0.16432352364063263,0.3281934857368469,0.1513056606054306,0.4351347088813782,0.15088015794754028,0.5327481627464294,0.2826838195323944,0.41700249910354614,0.23752057552337646,0.3652900755405426,0.22416312992572784,0.49808669090270996,0.22168581187725067,0.6043778657913208,0.3650619685649872,0.45011377334594727,0.30666816234588623,0.41584816575050354,0.28954681754112244,0.5448923707008362,0.2844298779964447,0.6405493021011353,0.44507765769958496,0.4980754554271698,0.37935513257980347,0.4711224138736725,0.35531115531921387,0.5629813075065613,0.35074126720428467,0.630216121673584
A,0.27454957365989685,0.7769838571548462,0.15122035145759583,0.6876457929611206,0.08095860481262207,0.5353434085845947,0.07294447720050812,0.40822988748550415,0.10161775350570679,0.3043185770511627,0.19105854630470276,0.4108783006668091,0.16225981712341309,0.33541882038116455,0.15214422345161438,0.4428168535232544,0.1507069319486618,0.5396324992179871,0.27680784463882446,0.4254872798919678,0.23043954372406006,0.3739669919013977,0.22116266191005707,0.5057395100593567,0.21988534927368164,0.6095606684684753,0.35780173540115356,0.4578864574432373,0.30251485109329224,0.41886788606643677,0.288970023393631,0.5492681264877319,0.2832149863243103,0.646868109703064,0.43599259853363037,0.5062999725341797,0.37623924016952515,0.48096227645874023,0.35087960958480835,0.5748780369758606,0.3397687077522278,0.6442470550537109
A,0.2774563729763031,0.7835296392440796,0.14758242666721344,0.6898460984230042,0.07174086570739746,0.5398363471031189,0.0635962039232254,0.41426101326942444,0.09267261624336243,0.3129679560661316,0.1816243976354599,0.4187602996826172,0.1528835892677307,0.34344321489334106,0.14638884365558624,0.4504319727420807,0.14680354297161102,0.5449644923210144,0.2683829963207245,0.4348129332065582,0.22614291310310364,0.37718454003334045,0.21798357367515564,0.5096471905708313,0.21653535962104797,0.6133244037628174,0.3513307273387909,0.4674888551235199,0.29962649941444397,0.4275013506412506,0.2880280017852783,0.5596052408218384,0.28336814045906067,0.6553860902786255,0.4310036599636078,0.5151311755180359,0.3745812177658081,0.4862792491912842,0.349531888961792,0.5784359574317932,0.3398663401603699,0.6449055671691895
A,0.28007808327674866,0.7883681058883667,0.15085095167160034,0.6964688301086426,0.07374133169651031,0.5467836260795593,0.062119632959365845,0.4223109781742096,0.08838030695915222,0.3210855722427368,0.17637625336647034,0.42892923951148987,0.15344831347465515,0.3495732247829437,0.14844584465026855,0.4550439715385437,0.14797669649124146,0.5511823296546936,0.26272642612457275,0.44426998496055603,0.22655431926250458,0.38290998339653015,0.22107547521591187,0.5147601962089539,0.22048501670360565,0.6201497316360474,0.34701836109161377,0.47595131397247314,0.3022136390209198,0.42920762300491333,0.2912002503871918,0.5618508458137512,0.2855350375175476,0.6601505875587463,0.42920395731925964,0.5223538279533386,0.37903720140457153,0.48730212450027466,0.3545657694339752,0.5786927342414856,0.34424927830696106,0.6465489864349365
A,0.27794477343559265,0.7872385382652283,0.1557287722826004,0.704393744468689,0.08282952010631561,0.5541133880615234,0.07258588075637817,0.4297713041305542,0.08765736222267151,0.32746422290802,0.1766679584980011,0.43829458951950073,0.15260151028633118,0.3578294813632965,0.14839166402816772,0.4672785997390747,0.15165738761425018,0.5601580739021301,0.2630217373371124,0.45345738530158997,0.22813726961612701,0.38424152135849,0.21869216859340668,0.5118957161903381,0.22154588997364044,0.6129956245422363,0.34737852215766907,0.4853043854236603,0.3047168552875519,0.4360322654247284,0.2877281606197357,0.5670896768569946,0.2831205725669861,0.6610554456710815,0.43114906549453735,0.5297038555145264,0.3831470012664795,0.49112415313720703,0.35473164916038513,0.5829530358314514,0.3462345004081726,0.6496553421020508
